X,Y,Depression_prevelence,PopulationDensity,PopulationFemale,Population65,NoHealthInsurance,Neighbor_Disadvantage,Beer,MentalHealthPati,Generalhosptials,NatureParks,Casinos,DrinkingPlaces,X.HouseRent
-81.999993,35.016361,24.20000076,1449.594,52.71,13.14,9.54,-0.275652421,5.843774,1.387995,18.769553,11.9332,0.335462,3.527341,25.44
-82.017019,34.997923,23.5,665.0911,57.69,13.81,19.25,0.058391537,4.607247,0.665954,10.378782,8.494686,0.298494,2.83299,45.54
-82.017992,34.963742,24.39999962,585.9019,48.18,12.48,20.07,0.184478003,1.807797,0.898302,12.600043,8.279195,0.15998,2.622281,49.04
-82.015008,34.927471,22.60000038,1796.531,50.03,14.09,11.29,-0.223553026,1.2979,1.407833,15.325364,10.960618,0.249885,5.266854,28.51
-81.923862,34.894877,24.60000038,586.5767,52.15,23.21,8.73,0.002018762,3.343542,2.148246,16.880373,20.158492,0.065958,4.056407,29.18
-81.863997,34.911371,22.5,800.5142,53.5,18.25,8.29,1.086987574,5.750405,2.020326,15.687763,15.708587,0.391924,2.334101,28.57
-82.006159,34.898943,22.20000076,1283.768,50.69,16.06,5.13,-0.484106076,1.510225,1.265226,19.589358,15.064613,0.367156,6.92936,27.86
-81.979765,34.875891,22.29999924,598.4127,49.25,14.5,7.35,0.43219172,0.972112,1.110981,10.899684,10.304665,0.095315,2.020823,34.41
-81.967054,34.901509,22.70000076,1211.471,51.4,16.91,9.19,-0.34893624,1.579162,1.965719,19.97779,11.876002,0.194451,4.039006,29.83
-81.865044,34.9337,22.10000038,887.7298,48.8,18.3,5.8,-0.522019255,2.695657,2.781863,17.734916,14.112507,0.032541,8.306134,31.31
-81.824844,34.946614,24.20000076,336.467,53.23,24.23,5.63,-0.415007928,1.314187,1.42074,18.319143,11.367561,0,6.584257,22.98
-81.838545,34.980427,24.60000038,468.1913,47.51,18.25,7.3,-0.152425246,1.391957,1.625344,16.453491,16.234208,0.131804,3.176062,30.11
-81.79698,34.989007,26.10000038,245.5165,49.42,18.11,14.73,0.477290134,1.431522,2.384169,22.810265,15.425554,0.310559,3.479608,28.5
-81.847028,35.077526,25.70000076,257.0748,54.4,12.67,6.06,-0.212808457,1.171364,1.665315,25.62,14.824078,0.397483,2.481466,23.98
-81.868302,35.150732,26.70000076,462.8321,54.56,14.6,17.59,0.828656119,1.766152,1.250478,13.395443,6.022786,0.235748,1.423759,27.25
-81.92886,35.148268,26.20000076,137.2749,49.75,19.98,10.49,-0.180778062,1.912342,1.62446,16.510899,11.612654,0.319342,3.074532,15.17
-82.037144,35.146847,25,180.4008,49.04,16.76,9.99,-0.289678344,3.663612,1.544429,19.055439,12.318306,0.22501,3.298314,12.74
-81.915098,35.064964,24.29999924,351.315,53.09,14.38,8.41,-0.199021198,2.021344,2.054621,23.775172,14.860693,0.639845,5.038871,11.74
-81.997016,35.089702,25.89999962,668.3768,48.67,15.7,11.41,-0.159975727,2.282302,2.128844,25.943132,16.864644,0.5412,5.776701,8.06
-81.98924,35.055081,24.79999924,876.0647,55.87,16.87,11.98,-0.520997442,2.365374,2.360608,27.578577,20.449711,0.562496,5.807651,19.87
-81.974761,35.032349,23.39999962,1671.381,55.6,16.32,6.61,-0.590658474,2.777435,2.696294,27.59837,27.728108,0.554794,6.261525,21.3
-82.1512,35.140616,24.89999962,118.2719,45.11,23.01,8.79,-0.362763061,3.064918,1.374198,14.85666,23.913354,0.242231,6.447706,19.98
-82.186505,35.173541,24.70000076,382.3109,51.52,23.93,12.35,-0.264129532,1.817159,0.837874,13.109822,22.304493,0.064196,5.889083,20.68
-82.163894,35.069181,25.70000076,264.3506,49.77,16.77,9.98,-0.201322869,3.015823,1.00196,21.885606,14.593133,0.20681,5.297469,13.45
-82.052247,35.065171,23.60000038,346.5183,50.89,19,7.13,-0.583734035,3.373969,1.844752,20.822766,22.131316,0.414374,5.307934,10.65
-82.095361,35.013769,24.29999924,400.5436,51.56,13.25,6.61,-0.363221135,4.517702,1.435249,27.055242,15.569824,0.716288,5.702955,12.1
-82.086225,35.046992,24.10000038,950.8914,55.51,23.68,9.09,-0.008446412,3.328269,1.193725,23.407831,12.723436,0.398386,3.474014,21.67
-82.15932,34.991582,24.89999962,525.6306,51.18,13.49,5.03,-0.449746587,1.341269,1.039179,17.702087,19.996507,0.278247,4.569675,13.61
-82.076776,34.966999,24.70000076,408.7174,52.91,15.54,12.09,0.104429443,1.733271,1.092816,16.48161,12.453988,0.216065,3.414847,20.98
-82.130816,34.930126,24.20000076,706.0062,56.22,12.4,9.36,0.403521288,1.854345,1.666174,14.061266,17.019172,0.659264,4.767489,40.29
-82.103023,34.945848,25.79999924,695.1541,51.89,14.42,10.19,0.374872299,0.720316,1.207172,15.03711,12.911257,0.464629,3.801199,40.92
-82.203532,34.984061,24.5,540.2442,51.98,19.24,6.96,-0.034958582,2.235665,0.510918,16.215655,15.575505,0.248275,6.099773,9.11
-82.178864,34.905204,23.89999962,181.1943,49.13,14.46,12.91,-0.444596331,1.760372,1.854298,20.274912,50.076813,0.58497,6.200013,25.8
-82.214521,34.958934,25.29999924,1553.115,49.8,14.73,13.14,-0.200247795,1.436192,0.563961,13.510794,12.896655,0.11058,2.807557,32.14
-82.210991,34.934935,23.29999924,2008.208,51.13,11.46,25.23,0.699454035,1.21503,0.505881,10.940604,60.459094,0.077811,2.511817,54.86
-82.057243,34.918333,23.20000076,373.7105,46.7,12.13,11.52,-0.196728087,1.00539,1.579676,19.101814,15.157367,0.431479,9.732574,18.43
-82.020189,34.856215,23.20000076,290.3029,51.58,19.63,6.52,-0.681195474,1.431283,1.519482,22.619467,21.487738,0.314761,8.362741,5.56
-82.075194,34.887051,22.5,966.4647,53.16,13.38,2.33,-0.467632566,0.999644,1.765105,18.24509,13.833632,0.458146,6.647855,19.75
-82.112293,34.855054,23.70000076,423.1975,50.48,9.81,11.5,-0.575445287,1.301324,1.229782,21.539902,23.10964,0.469962,9.300432,7.05
-82.174022,34.843675,24.39999962,413.3019,48.39,14.55,11.45,-0.353338487,1.319704,1.9467,21.618586,16.042702,0.44352,6.689195,14.99
-82.050755,34.781599,25.39999962,100.9929,56.14,16.37,11.54,-0.29222183,1.109559,1.043249,21.412654,14.048746,0.185119,5.757832,19.56
-82.024938,34.719088,24.70000076,337.9903,54.2,16.27,6.42,0.456659074,0.694762,1.01011,12.368564,11.218766,0.128823,2.898316,28.26
-81.90923,34.674091,26.70000076,67.65776,47,14.33,12.22,-0.024373356,1.010611,0.721913,14.289714,9.332948,0.039336,1.812156,17.65
-81.900366,34.853025,23.39999962,190.489,49.73,18.18,4.82,-0.29155671,3.111805,1.316345,25.948172,17.415983,0.270403,6.410707,22.07
-81.874905,34.782913,23.10000038,86.73781,39.59,12.73,5.19,-0.339735977,2.262158,1.051822,21.083828,14.784602,0.195946,3.341608,9.35
-81.792181,34.89432,24.70000076,142.0676,47.62,19.36,15.68,0.128240895,3.329166,2.132454,21.124341,32.561724,0.152094,3.645682,17.43
-80.534797,34.085997,18.39999962,60.77174,40.05,22.7,10.7,0.666398573,2.166674,0.634527,3.07846,4.817825,0.510208,1.497077,15.88
-80.567654,33.988926,19.29999924,122.0743,49.19,16.21,10.74,0.133904585,1.645007,0.367621,5.953545,8.535559,0.351105,2.941304,26.89
-80.468462,34.017188,20.29999924,249.9834,49.31,13.83,10.5,-0.364117977,2.283903,0.40829,7.291099,9.886533,0.211055,4.853471,31.01
-80.469319,33.979333,22.29999924,553.9402,47.16,4.09,7.2,-0.400777923,1.863639,0.240783,6.413896,10.799076,0.40463,4.425994,63.33
-80.323529,34.010889,19.39999962,96.63586,48.27,12.92,12.17,0.112673575,3.1013,0.398568,8.933249,10.485989,0.262636,3.637179,25.22
-80.053403,33.957015,18.60000038,22.69796,53.32,26.07,10.77,0.203202875,1.737644,0.231784,7.99615,8.289962,0.046528,2.415183,15.39
-80.248602,33.868148,20.20000076,57.10295,51.09,20.63,12.03,0.254074194,2.346434,0.515923,10.56916,14.728009,0.104405,3.424667,25.96
-80.313621,33.952717,20.20000076,484.2747,56.13,11.05,20.19,1.325130402,2.313572,0.097229,6.300657,10.204933,0.080878,1.329168,60.12
-80.35101,33.953024,20.39999962,1480.018,61.74,16.9,16.25,2.079482035,2.963033,0.34318,5.89106,9.725139,0.104457,1.08776,71.08
-80.373285,33.948388,19.89999962,1377.172,52.67,17.5,13.06,0.266731573,2.689699,0.357649,6.117541,12.287924,0.184465,2.545994,66.73
-80.381769,33.93125,19.70000076,1886.131,50.94,22.77,6.29,-0.3875023,4.692502,1.421642,17.693451,28.006116,0.210709,12.00847,12.86
-80.293115,33.926258,21.10000038,414.688,54.58,11.4,17.05,1.594799186,2.653209,0.217465,7.29671,7.68057,0.125661,2.472901,42.7
-80.352685,33.917074,18.10000038,1310.702,54.67,27.45,14.5,1.57663534,3.645602,0.547206,26.490408,110.481027,0.362532,3.572772,58.2
-80.350933,33.905701,18.5,1103.966,46.08,18.54,18.34,1.327487096,6.564264,0.53361,6.072698,8.794601,0,0.498912,56.44
-80.340739,33.887842,17.70000076,1168.225,56.56,15.92,13.7,1.480658647,2.822164,0.111204,6.738893,6.315331,0.105556,1.000186,48.33
-80.409133,33.923474,19,968.056,52.09,17,9.82,-0.503641541,3.717118,1.235816,16.246781,19.036499,0.484269,8.661456,16.14
-80.420107,33.893547,20.70000076,1089.428,55.73,14.59,5.11,-0.2104345,4.126438,0.544502,10.296934,19.451109,0.253769,6.011658,20.96
-80.37869,33.891121,19.79999924,1149.239,52.37,16.77,4.29,-0.390649374,3.641045,1.124065,13.8304,19.285944,0.432372,5.793414,25.85
-80.531458,33.785635,22.10000038,33.70135,48.55,14.22,8.93,0.477476036,3.128818,0.566265,7.950053,10.014475,0.077229,2.218809,28.77
-80.528417,33.922245,20.39999962,181.3409,54.02,15.91,10.46,0.760254687,2.19518,0.275287,5.974243,8.307135,0.22623,3.559599,45.72
-80.419781,33.80524,21.5,145.5629,48.49,15.4,12.97,-0.152253045,4.442794,0.412952,12.940531,15.159884,0.289407,4.874559,27.47
-80.346286,33.810005,22,198.1032,54.78,17.24,15.62,0.26986923,2.91074,0.475324,10.869733,11.310137,0.234794,4.012454,29.48
-80.35092,33.929594,19.79999924,1991.316,53.2,16.62,8.37,0.241986305,3.771078,0.393944,12.363984,15.046175,0.311196,5.342676,35.02
-81.627454,34.727649,20.89999962,698.5204,53.95,22.7,7.5,0.015112313,2.048225,0.797897,22.214765,15.603226,0.250048,2.244274,35.79
-81.631714,34.708047,22.39999962,1524.313,51.29,14.79,14.47,1.177313829,1.765675,0.459689,17.480849,5.355747,0.028372,1.421921,64.79
-81.590844,34.715434,23,486.6463,53.44,19.34,9.61,0.448216715,1.618739,0.261327,21.094799,7.320809,0.192564,1.32687,41.41
-81.63685,34.75436,23.29999924,129.8537,55.65,15.46,10.78,0.403400011,1.434446,0.714016,20.942449,6.722404,0.10542,1.515381,40.76
-81.598613,34.667195,21.79999924,45.09561,48.13,19.36,9.82,-0.077556553,1.508411,0.862224,26.658831,10.426868,0.227044,3.390055,21.32
-81.494896,34.601888,19.5,16.05646,50.51,25.87,12.01,0.244592395,1.154887,0.312301,10.41017,6.060651,0.151178,1.051065,13.9
-81.708118,34.632512,21.60000038,18.7734,54.28,23.3,5.01,-0.190417603,1.448257,0.811081,23.837245,8.442842,0.256546,2.002123,13.7
-81.689655,34.843033,23.10000038,60.1367,47.68,20.72,11.63,0.526698543,1.762904,0.591582,22.407523,9.133641,0.085682,2.235041,14.77
-81.530456,34.813214,23.29999924,36.17294,52.08,22.46,14.44,0.249305679,1.392252,0.963839,34.54936,9.145342,0.283458,2.40404,22.58
-79.800801,33.801698,21.10000038,26.24733,51.93,26.87,4.91,0.346028551,1.904648,0.043056,16.735424,15.376569,0.445584,1.709629,7.62
-79.611643,33.751884,18.5,16.8058,62.37,29.92,8.33,0.934972577,1.734552,0.06805,14.105416,6.954794,0.134239,1.598873,20
-79.438149,33.730989,20.89999962,55.86323,55.43,20.81,10.84,0.56205501,0.468695,0.061824,13.945371,7.016844,0.126113,0.998905,27.8
-79.564552,33.599379,20.20000076,17.13233,53.45,19.38,11.12,0.872250423,1.360042,0.089898,21.353091,16.165962,0.459067,1.947308,13.96
-79.733405,33.637988,18.89999962,45.82685,55.71,18.74,10.4,0.660382468,0.931034,0.198759,19.215188,12.976189,0.124986,2.114468,36.03
-79.753478,33.714153,18.60000038,171.5217,55.22,17.02,5.78,1.098743421,0.424398,0.014465,10.504328,7.883964,0.12086,0.822184,37.45
-79.890047,33.72093,20.5,49.06639,56.85,23.79,11.6,0.569169414,1.612731,0.435744,22.639009,15.715806,0.116157,3.880745,25.92
-79.987278,33.600901,18,24.56478,51.49,19.56,11.91,0.602628067,1.297541,0.329616,17.958049,7.34994,0.252031,1.28675,20.24
-79.832019,33.495295,18,17.98399,55.07,19.13,8.12,0.763305189,0.625494,0.68574,13.236007,6.535612,0.058653,0.883559,33.94
-79.672209,33.450563,21.5,20.79069,47.57,21.35,13.27,0.416678781,1.565161,0.300489,29.701427,20.353268,0.775428,2.931886,10.72
-81.016177,34.940991,21.60000038,1832.638,58.37,13.44,9.4,0.305856817,2.062081,1.082271,5.296352,20.672552,0.199546,7.970782,65.25
-81.006,34.92811,21.20000076,2461.587,45.52,13.7,16.87,0.899265475,1.011829,0.917104,6.512137,19.336381,0.376743,2.250147,52.45
-81.019705,34.914483,19.10000038,3158.61,49.61,9.52,19.95,1.045597931,1.315253,1.242423,5.87259,34.259018,0.24905,2.338928,53.37
-81.034297,34.914817,18.89999962,3303.958,53.31,12.46,9.17,1.485161219,1.449295,0.132386,5.438445,21.864943,0.147983,2.341053,53.54
-81.046244,34.901836,15.69999981,1324.144,49.67,10.44,9.52,0.118253059,1.793991,0.710899,7.965225,21.275377,0.704905,3.889061,23.86
-81.038351,34.932726,21.20000076,2315.967,63.29,13.53,9.58,1.256009013,2.749331,0.754679,4.979166,36.267902,0.295743,4.412609,67.09
-81.052101,34.921348,17.79999924,1285.776,54.16,18.61,16.91,0.964453314,2.468871,0.099768,3.966408,16.98298,0.568688,1.504838,40.16
-81.03894,34.960889,18.20000076,2346.234,53.48,23.17,3.96,-0.619254171,1.604998,2.034735,6.960851,49.991433,0.353845,6.1374,24.23
-81.003443,34.955123,19.70000076,1792.184,52.67,15.52,11.25,0.051753195,1.848804,1.430779,5.518552,23.488083,0.516426,4.408389,24.13
-81.022297,34.960697,18.70000076,4088.619,52.81,19.25,14.75,0.308307844,1.149729,1.372199,4.167784,14.672285,0.293596,2.654488,50.13
-81.007338,34.97073,20.20000076,2962.612,52.94,13.4,9.46,-0.158058361,1.2568,0.761704,6.813102,17.760958,0.441669,4.600373,42.61
-80.977324,34.958099,20,813.2815,55.29,9.03,12.74,-0.059301165,2.29041,1.763779,6.731957,24.716689,0.815677,7.194298,80.39
-81.103931,34.978784,19.5,676.2104,51.2,15.69,8.67,-0.610209759,3.793932,3.109048,6.69253,21.497294,0.583163,6.283291,3.02
-81.064803,34.958636,19.60000038,2030.351,52.88,15.83,4.09,-0.322062962,2.359287,1.099404,7.428201,18.486419,0.427417,4.589844,39.18
-81.062405,35.013615,19.39999962,855.1542,54.68,17.84,6.55,-0.114120059,2.002335,1.794067,7.053921,24.509151,0.579217,7.448003,12.13
-81.013653,34.991587,18.79999924,1704.294,48.5,12.29,11.07,-0.736814237,1.668573,1.83569,5.154014,16.280807,0.454637,5.298343,37.49
-81.010706,35.040849,18.20000076,2016.558,52.18,13.87,0.89,-0.745544795,5.452263,2.860162,4.322967,39.007933,1.083902,12.560629,12.14
-80.979278,35.011914,18.89999962,1610.25,55.93,8.09,3.18,-0.483645876,4.268569,1.990497,2.640181,26.61321,0.760642,10.42761,19.54
-80.96745,35.052612,19.20000076,1763.692,51.91,10.63,6.98,-0.685248694,3.510665,2.229264,4.387151,41.749399,0.758285,10.624035,36.47
-80.948914,35.083153,17.89999962,836.0641,49.25,10.6,1.64,-0.848965919,3.89485,1.867316,4.024822,29.185724,1.148947,14.17315,3.68
-80.923158,35.077035,19.60000038,2478.336,51.61,12.35,8.25,-0.14300697,3.161832,2.175147,3.714354,23.226864,0.948442,9.353098,27.5
-80.919203,35.044882,18.5,1327.492,50.05,9.76,3.02,-0.889146522,3.650782,2.97093,4.54411,23.357331,0.719037,9.32275,9.29
-80.93526,35.018817,20.10000038,947.4819,54.7,16.21,6.15,-0.19856816,1.827057,1.385361,4.043715,58.514266,0.415407,4.307035,21.6
-80.932061,34.973633,19.39999962,686.2495,50.28,8.58,4.81,-0.500127386,4.212427,3.480838,4.36224,41.708492,1.083859,12.856311,15.58
-80.902972,34.982426,19.20000076,847.1165,48.26,12.39,4.47,-0.818679436,4.116255,4.941768,5.951943,34.575508,0.763284,10.505606,2.49
-80.963815,34.913023,19.89999962,518.1972,51.64,13.92,7.23,-0.538647113,1.945201,2.365469,6.505691,22.325972,0.53562,5.562407,38.43
-80.899125,34.907488,22.29999924,300.3769,49.58,14.94,11.21,0.095274053,2.388531,1.009508,6.848099,15.820503,0.411587,4.342177,22.23
-80.93283,34.853694,20.89999962,295.379,52.46,13.86,12.9,-0.050066992,1.502501,1.812491,6.628991,18.534995,0.432277,4.947867,15.79
-81.038861,34.886576,18.60000038,493.2177,54.06,12.81,8.2,0.48397105,1.934476,0.84034,5.42327,20.343144,0.361069,3.941845,28.76
-81.0716,34.847129,20,118.2845,48.74,14.21,8.98,-0.310637319,1.897959,3.795467,6.870281,22.040686,0.536446,5.840829,18.09
-81.251484,34.876873,22.10000038,62.59166,51.99,15.13,16.42,0.137160589,3.957971,0.73223,6.929461,16.598239,0.57244,3.007839,21.62
-81.127382,34.909254,19.70000076,198.6544,46.99,14.12,7.84,-0.580714424,4.315875,2.018676,8.180484,24.833684,0.573517,6.514676,19.26
-81.07745,34.934508,18,856.9042,50.22,23.71,2.38,-0.712425426,3.015757,1.046014,8.12392,24.241446,0.540274,7.966254,27.13
-81.257671,35.029989,21.5,179.2376,49.78,15.48,11.12,-0.238872315,6.367406,1.059929,7.154491,22.156154,0.759785,5.251207,19.07
-81.19133,34.97981,20.89999962,174.1953,47.38,13.64,9.86,-0.192848809,3.153399,1.279308,8.170623,19.971904,0.480482,4.868943,13.17
-81.253163,35.00177,20.29999924,576.912,57.69,10.7,16.73,1.33101778,3.575685,0.912834,6.588594,17.18739,0.244704,2.8625,39.66
-81.223422,34.992706,19.10000038,972.7987,49.78,19.72,7.22,-0.105840979,3.216393,0.696082,4.216457,41.371281,0.350195,3.119054,30.16
-81.329068,35.108803,21.70000076,73.16948,48.17,18.16,11.39,-0.369150144,4.352602,1.06237,7.963038,23.722087,0.476938,4.961298,16.44
-81.183758,35.121154,21.20000076,218.3172,51.98,13.41,13.57,-0.421994127,1.715947,1.866196,7.438937,26.804035,0.71611,6.645711,13.93
-81.119689,35.101438,20.20000076,302.2232,53.32,16.02,5.48,-0.372137655,1.91829,2.06449,6.312212,26.783705,0.863607,11.524221,13.25
-81.067518,35.12488,18.60000038,1220.591,51.47,18.64,2.93,-0.760572138,1.218624,2.529559,3.532085,20.177025,0.742365,9.683704,21.38
-81.071876,35.065994,18.60000038,819.0972,51.74,11.56,2.6,-0.526016592,1.947476,2.760854,5.56758,30.668821,0.948288,12.829635,15.49
-81.216278,35.124687,21.10000038,636.4434,55.18,11.84,14.03,0.704072549,1.731161,1.586969,5.544757,22.066774,0.553125,4.016088,34.04
-81.223838,35.093066,21.39999962,568.8079,48.58,13.39,11.69,-0.078396807,1.836851,2.367663,6.255437,68.388175,0.693036,5.46539,24.28
-81.402825,34.941068,21,35.71072,47.69,18.9,11.39,-0.066812201,6.035253,0.99506,10.739443,14.404423,0.499614,2.203581,17.68
